BP Number,Priority,Public Safety and Disaster,Reference,cable,internet/Data,satellite,wireless,wireline,Service Provider,Network Operator,"Priority (1,2,3)",Equipment Supplier,Property Manager,Government,Public Safety,Keywords,,,,,,,,,,,,,,,,,,,,,
12-9-0697,Important,TRUE,This initiative is intended to reinforce the responsibility every employee has to ensure flawless network service.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,TRUE,Human Resources, Network Operations, Power, Procedures, Supervision, Training and Awareness,,,,,,,,,,,,,,,,
12-9-0699,Highly Important,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,TRUE,TRUE,FALSE,TRUE,Buildings, Emergency Preparedness, Hardware, Power,,,,,,,,,,,,,,,,,,
12-9-0701,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,TRUE,FALSE,TRUE,Corporate Ethics, Emergency Preparedness, Power,,,,,,,,,,,,,,,,,,,
12-9-0750,Highly Important,FALSE,Note: This Best practice could impact 9-1-1 operations.,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,Hardware, Network Elements, Procedures, Software,,,,,,,,,,,,,,,,,,
12-9-0758,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,Disaster Recovery, Essential Services, Liaison, Network Operations, Procedures, Public Safety and Disaster,,,,,,,,,,,,,,,,
12-9-0760,Important,TRUE,"Best Practice recommended by the NRSC Timing Outage Task Force Report - March 6, 2002.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE,Documentation, Facilities - Transport, Network Elements, Network Operations, Network Provisioning, Power, Procedures,,,,,,,,,,,,,,,
12-9-0773,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,TRUE,FALSE,TRUE,Network Operations, Power,,,,,,,,,,,,,,,,,,,,
12-9-0774,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,TRUE,Network Operations, Power, Procedures,,,,,,,,,,,,,,,,,,,
12-9-0780,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,Emergency Preparedness, Essential Services, Liaison,,,,,,,,,,,,,,,,,,,
12-9-0786,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,Business Continuity, Disaster Recovery, Hardware, Technical Support,,,,,,,,,,,,,,,,,,
12-9-0797,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,TRUE,Business Continuity, Disaster Recovery, Documentation, Emergency Preparedness, Human Resources, Network Operations, Network Provisioning, Pandemic, Policy, Procedures, Supervision,,,,,,,,,,,
12-9-0803,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1,TRUE,FALSE,FALSE,TRUE,Industry Cooperation,,,,,,,,,,,,,,,,,,,,,
12-9-1001,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,TRUE,TRUE,FALSE,TRUE,Business Continuity, Documentation, Emergency Preparedness,,,,,,,,,,,,,,,,,,,
12-9-1004,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,TRUE,FALSE,TRUE,Business Continuity, Emergency Preparedness,,,,,,,,,,,,,,,,,,,,
12-9-1005,Critical,TRUE,Related BP is 5072.,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,FALSE,FALSE,FALSE,TRUE,Business Continuity, Emergency Preparedness,,,,,,,,,,,,,,,,,,,,
12-9-1009,Highly Important,TRUE,"The exercise should be as authentic as practical. Scripts should be prepared in advance and team members should play their roles as realistically as possible.  While the staff must be well prepared, the actual exercise should be conducted unannounced in order to test the responsiveness of the team members and effectiveness of the emergency processes. Also, callout rosters and emergency phone lists should be verified. Early in the exercise, make sure everyone understands that this is a disaster simulation, not the real thing! This will avoid unnecessary confusion and misunderstandings that could adversely affect service. It is particularly important to coordinate disaster exercises with other Service Provider, Public Safety Providers and vendors. It is very important immediately following the drill to critique the entire procedure and identify lessons learned. These should be documented and shared with the entire team. See http://www.DRII.org.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Business Continuity, Emergency Preparedness, Network Operations, Public Safety and Disaster, Training and Awareness,,,,,,,,,,,,,,,,,
12-9-1010,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,TRUE,FALSE,FALSE,TRUE,Business Continuity, Emergency Preparedness,,,,,,,,,,,,,,,,,,,,
12-9-1017,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,Business Continuity, Disaster Recovery, Documentation, Emergency Preparedness, Procedures,,,,,,,,,,,,,,,,,
12-9-1018,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Business Continuity, Disaster Recovery, Emergency Preparedness, Human Resources, Policy,,,,,,,,,,,,,,,,,
12-10-0421,Highly Important,TRUE,"Common recovery mechanisms could include the fail-over to: a) the redundant hardware components (modules, FRUs), b) redundant and/or backup software processes, c) switch to alternate paths, circuits or virtual circuits, and, d) switch to redundant or backup storage of system data.",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,TRUE,Hardware, Network Elements, Software,,,,,,,,,,,,,,,,,,,
12-9-1020,Highly Important,TRUE,This can be accomplished through internal teams or contracting with an external HazMat response and remediation vendor.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Business Continuity, Disaster Recovery, Emergency Preparedness, Public Safety and Disaster,,,,,,,,,,,,,,,,,,
12-9-1022,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,TRUE,FALSE,FALSE,TRUE,Business Continuity, Documentation, Emergency Preparedness,,,,,,,,,,,,,,,,,,,
12-9-1023,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,TRUE,FALSE,FALSE,TRUE,Business Continuity, Disaster Recovery, Emergency Preparedness, Human Resources, Pandemic,,,,,,,,,,,,,,,,,
12-9-1024,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,TRUE,Business Continuity, Emergency Preparedness, Human Resources,,,,,,,,,,,,,,,,,,,
12-9-1026,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,TRUE,Business Continuity, Cyber Security, Emergency Preparedness, Pandemic, Policy,,,,,,,,,,,,,,,,,
12-9-1028,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,FALSE,TRUE,FALSE,TRUE,Buildings, Business Continuity, Emergency Preparedness, Fire, Network Operations, Power, Public Safety and Disaster,,,,,,,,,,,,,,,
12-9-1029,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE,Business Continuity, Emergency Preparedness, Network Operations, Power,,,,,,,,,,,,,,,,,,
12-9-1031,Highly Important,TRUE,See http://www.ncs.gov/ncc/nccmaa/nccmaa_toc.html and http://www.nric.org/meetings/meeting20020913.html.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Business Continuity, Disaster Recovery, Emergency Preparedness, Industry Cooperation, Public Safety and Disaster,,,,,,,,,,,,,,,,,
12-9-1032,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Business Continuity, Emergency Preparedness, Industry Cooperation,,,,,,,,,,,,,,,,,,,
12-9-1034,Critical,TRUE,Experience has shown that hardware and software maintenance of emergency mobile assets should be assigned to designated technicians.,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,FALSE,FALSE,FALSE,TRUE,Business Continuity, Emergency Preparedness, Hardware, Network Elements, Network Operations,,,,,,,,,,,,,,,,,
12-10-0424,Important,TRUE,"Recognized standards may include UL, NEC, ANSI, NFPA, ASTM.  Specific requirements such as ""UL-498/NEC-250.146(A)-Receptacle Grounding-Surface-Mounted Box.""",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,TRUE,Hardware, Network Elements, Network Provisioning,,,,,,,,,,,,,,,,,,,
12-9-1035,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE,Business Continuity, Emergency Preparedness, Network Operations, Training and Awareness,,,,,,,,,,,,,,,,,,
12-9-1037,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Business Continuity, Disaster Recovery, Emergency Preparedness,,,,,,,,,,,,,,,,,,,
12-9-1038,Highly Important,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Business Continuity, Disaster Recovery, Pandemic, Supervision,,,,,,,,,,,,,,,,,,
12-9-1058,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,TRUE,TRUE,Business Continuity, Disaster Recovery, Emergency Preparedness, Liaison,,,,,,,,,,,,,,,,,,
12-9-1067,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,TRUE,FALSE,TRUE,Disaster Recovery, Emergency Preparedness, Network Operations, Power,,,,,,,,,,,,,,,,,,
12/9/3202,Important,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,TRUE,Emergency Preparedness, Essential Services, Industry Cooperation, Liaison,,,,,,,,,,,,,,,,,,
12/9/3204,Highly Important,TRUE,"Proper use of all N11 codes, including 9-1-1, prevents exhaustion of resources of emergency personnel on non-emergency situations.",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,2,FALSE,FALSE,FALSE,TRUE,Emergency Preparedness, Industry Cooperation, Liaison,,,,,,,,,,,,,,,,,,,
9-7-0468,,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE,Industry Cooperation,,,,,,,,,,,,,,,,,,,,,
12/9/3211,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Emergency Preparedness, Liaison, Network Operations,,,,,,,,,,,,,,,,,,,
12/9/3212,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE,Disaster Recovery, Emergency Preparedness, Liaison, Network Operations,,,,,,,,,,,,,,,,,,
12/9/3217,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Emergency Preparedness, Essential Services, Public Safety and Disaster,,,,,,,,,,,,,,,,,,,
12/9/3228,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Network Design,,,,,,,,,,,,,,,,,,,,,
12/9/3233,Important,TRUE,See â€œE9-1-1 PHASE II Accuracy Optimization Reporting and Resolution Processâ€ document (Appendix Eâ€“ NRIC VII 1A Final Report).,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,TRUE,Network Operations,,,,,,,,,,,,,,,,,,,,,
12/9/3236,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Information Protection, Network Operations, Network Provisioning, Procedures, Software, Supervision, Training and Awareness,,,,,,,,,,,,,,,
12/9/3237,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Information Protection, Network Operations, Network Provisioning, Procedures, Software, Supervision, Training and Awareness,,,,,,,,,,,,,,,
12/9/3238,Highly Important,TRUE,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Essential Services, Facilities - Transport, Network Interoperability, Network Operations, Procedures, Public Safety and Disaster,,,,,,,,,,,,,,,,
12/9/3239,Highly Important,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Network Provisioning,,,,,,,,,,,,,,,,,,,,,
12/9/3242,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Network Elements, Network Operations,,,,,,,,,,,,,,,,,,,,
12/9/3243,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,TRUE,FALSE,TRUE,Network Provisioning, Public Safety and Disaster,,,,,,,,,,,,,,,,,,,,
12/9/5012,Highly Important,TRUE,Prevent unauthorized access.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Access Control, Buildings, Disaster Recovery, Pandemic, Physical Security Management, Policy,,,,,,,,,,,,,,,,
12/9/5073,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Disaster Recovery, Facilities - Transport, Network Operations,,,,,,,,,,,,,,,,,,,
12/9/5113,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,TRUE,FALSE,TRUE,Buildings, Facilities - Transport, Public Safety and Disaster,,,,,,,,,,,,,,,,,,,
12/9/5127,Critical,TRUE,The GETS and WPS web sites are http://wps.ncs.gov/ and http://getes.ncs.gov.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,TRUE,FALSE,FALSE,TRUE,Disaster Recovery, Emergency Preparedness, Human Resources, Liaison, Training and Awareness,,,,,,,,,,,,,,,,,
12/9/5128,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,TRUE,FALSE,FALSE,TRUE,Emergency Preparedness, Human Resources, Liaison,,,,,,,,,,,,,,,,,,,
12-10-0427,Highly Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,Documentation, Network Elements, Software,,,,,,,,,,,,,,,,,,,
12-10-0429,Highly Important,FALSE,Information useful for diagnostics might include core dumps and register contents.,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,Hardware, Network Elements, Software,,,,,,,,,,,,,,,,,,,
12-10-0430,Highly Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,Software,,,,,,,,,,,,,,,,,,,,,
12-10-0431,Highly Important,FALSE,"Use commonly agreed upon terminologies and methodologies such as those developed by IETF Benchmarking Methodology Working Group (e.g., RFC 2544).",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,Network Elements,,,,,,,,,,,,,,,,,,,,,
12-10-0432,Highly Important,FALSE,"Enterprise MIBs are those written by vendors for their particular object. The managed object can furnish both standard MIB
and enterprise MIB information. The standard MIBs are those that have been approved by the IAB (Internet Architecture Board, http://www.iab.org) Equipment and software vendors define the private MIBs unilaterally.",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,Network Elements, Software,,,,,,,,,,,,,,,,,,,,
12-10-0435,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,TRUE,TRUE,FALSE,TRUE,Business Continuity, Emergency Preparedness,,,,,,,,,,,,,,,,,,,,
12-10-0438,Important,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Network Operations,,,,,,,,,,,,,,,,,,,,,
12-10-1049,Highly Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,Business Continuity, Emergency Preparedness, Facilities - Transport,,,,,,,,,,,,,,,,,,,
12/12/3271,,TRUE,"NENA-STA-010, IETF RFC 7852, IETF RFC 6753",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Disaster Recovery, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,,
12/12/5282,Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,Buildings, Industry Cooperation, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,
12/12/8102,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,TRUE,Cyber Security, Human Resources, Intrusion Detection, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,
12-6-1007,Highly Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,Business Continuity, Emergency Preparedness, Network Operations, Public Safety and Disaster,,,,,,,,,,,,,,,,,,
12/8/8551,Critical,FALSE,Cross reference with 7-7-8551 developed under NRIC.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,Business Continuity, Cyber Security, Disaster Recovery, Emergency Preparedness, Intrusion Detection, Network Operations,,,,,,,,,,,,,,,,
12/8/8677,Important,FALSE,Source:  Anti-Spam Best Practices and Technical Guidelines,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Intrusion Detection, Network Operations,,,,,,,,,,,,,,,,,,,
12-9-0442,Highly Important,TRUE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,FALSE,TRUE,Cyber Security, Network Operations,,,,,,,,,,,,,,,,,,,,
12-9-1011,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,TRUE,FALSE,FALSE,TRUE,Business Continuity, Emergency Preparedness,,,,,,,,,,,,,,,,,,,,
12-9-1015,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE,Business Continuity, Documentation, Emergency Preparedness,,,,,,,,,,,,,,,,,,,
12/9/5130,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,TRUE,Corporate Ethics, Disaster Recovery, Industry Cooperation, Information Protection, Liaison, Policy,,,,,,,,,,,,,,,,
12/9/5131,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Disaster Recovery, Emergency Preparedness, Material Movement, Physical Security Management, Power,,,,,,,,,,,,,,,,,
12/9/5133,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Disaster Recovery, Emergency Preparedness, Information Protection, Power,,,,,,,,,,,,,,,,,,
12/9/5139,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Corporate Ethics, Disaster Recovery, Emergency Preparedness, Human Resources, Pandemic, Policy, Procedures, Supervision, Technical Support,,,,,,,,,,,,,
12/9/5160,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Business Continuity, Emergency Preparedness, Human Resources, Pandemic,,,,,,,,,,,,,,,,,,
12/9/5162,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,TRUE,FALSE,FALSE,TRUE,Access Control, Cyber Security, Encryption, Information Protection, Physical Security Management,,,,,,,,,,,,,,,,,
12/9/5196,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,TRUE,FALSE,FALSE,TRUE,Network Operations, Procedures, Supervision,,,,,,,,,,,,,,,,,,,
12/9/5200,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Hardware, Information Protection, Material Movement, Network Elements, Procedures,,,,,,,,,,,,,,,,,
12/9/5204,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,Buildings, Disaster Recovery, Emergency Preparedness, Network Operations, Power, Public Safety and Disaster,,,,,,,,,,,,,,,,
12/9/5206,Critical,TRUE,See NRIC BP 0658.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,TRUE,FALSE,TRUE,Emergency Preparedness, Network Operations, Power, Public Safety and Disaster,,,,,,,,,,,,,,,,,,
12/9/5207,Critical,TRUE,"See NRIC BP 0658.

Editorial changes were proposed from NRSC and approved at the 12/10/19 CSRIC VI meeting as editorial changes. No numbering changes were made.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,TRUE,FALSE,TRUE,Disaster Recovery, Emergency Preparedness, Material Movement, Network Operations, Pandemic, Power, Public Safety and Disaster,,,,,,,,,,,,,,,
12/9/5208,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE,Human Resources, Network Operations, Power, Training and Awareness,,,,,,,,,,,,,,,,,,
12/9/5223,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Business Continuity, Emergency Preparedness, Network Operations, Physical Security Management, Technical Support,,,,,,,,,,,,,,,,,
12/9/5225,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE,Business Continuity, Corporate Ethics, Disaster Recovery, Documentation, Emergency Preparedness, Information Protection,,,,,,,,,,,,,,,,
12/9/5227,Highly Important,TRUE,http://www.nric.org/meetings/docs/meeting_20041206/NRICVII_FG2B_December2004_BPs_Appendices.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,TRUE,FALSE,TRUE,Cyber Security, Disaster Recovery, Emergency Preparedness, Intrusion Detection, Physical Security Management,,,,,,,,,,,,,,,,,
